corp_name,corp_code,stock_code
이니텍,00353610,053350
에스디생명공학,01099667,217480
스페이스솔루션,00664288,245030
루켄테크놀러지스,00886792,162120
큐알티,01033591,405100
미주제강,00115472,002670
바이오인프라,01110058,199730
에스케이바이오팜,00878696,326030
LB인베스트먼트,00231901,309960
SK케미칼,01267170,285130
피제이전자,00155735,006140
에스제이엠홀딩스,00181943,025530
에스에프씨,00450339,112240
후성,00595191,093370
KB손해보험,00120216,002550
신성이엔지,00136271,011930
케이웨더,00426828,068100
조일알미늄,00149239,018470
큐리옥스바이오시스템즈,01498974,445680
엠플러스,00833064,259630
노드메이슨,01328170,317860
자람테크놀로지,01365038,389020
엑스페릭스,01231786,317770
디비금융제8호기업인수목적,01505450,367340
피엔티,00612294,137400
KG이니시스,00264547,035600
가온전선,00104768,000500
KG모빌리언스,00405278,046440
DRB동일,00118266,004840
포인트엔지니어링,01179608,256630
신한지주,00382199,055550
아톤,00595182,158430
지엔씨에너지,00626464,119850
디케이티,01137903,290550
소마젠,01442115,950200
라이콤,01569102,388790
흥아해운,00167208,003280
볼빅,00756163,206950
LS머트리얼즈,01528141,417200
케이맥,00297961,043290
티움바이오,01335930,321550
뷰티스킨,01147487,406820
이노인스트루먼트,01065679,215790
엔에이치기업인수목적28호,01705777,450410
씨싸이트,00492706,109670
브이티,00150165,018290
SK증권제9호스팩,01725577,455910
이루온,00390514,065440
하이록코리아,00165060,013030
롯데렌탈,00545716,089860
PI첨단소재,00767460,178920
일진하이솔루스,00972503,271940
정다운,01047415,208140
HD현대건설기계,01205842,267270
큐라켐,01205514,456190
BGF에코머티리얼즈,00599595,126600
오리엔트바이오,00141626,002630
국일제지,00104573,078130
피엔티엠에스,01144569,257370
엔지브이아이,00521433,093510
모아데이타,01423837,288980
덕우전자,00571298,263600
광전자,00152729,017900
기가비스,00765569,420770
에코볼트,00562360,097780
비덴트,00693651,121800
나노씨엠에스,00660459,247660
저스템,01383229,417840
티엘비,00920379,356860
극동전선,00105165,006250
한국캐피탈,00149594,023760
시공테크,00170026,020710
엄지하우스,00607797,224810
앙츠,01187865,267810
비트컴퓨터,00231707,032850
현대글로비스,00360595,086280
메디아나,00273439,041920
현대퓨처넷,00403632,126560
스튜디오삼익,01540815,415380
쏠리드,00364403,050890
피에스케이홀딩스,00208444,031980
한성기업,00161860,003680
메쎄이상,01596656,408920
이아이디,00480950,093230
셀트리온헬스케어,00554024,091990
제이스코홀딩스,00148531,023440
현대백화점,00428251,069960
신라교역,00135962,004970
뉴로메카,01336461,348340
코미팜,00187415,041960
버킷스튜디오,00378220,066410
비에이치,00447609,090460
금양,00106119,001570
대성홀딩스,00108940,016710
나우IB,00651017,293580
하나금융20호기업인수목적,01583397,400560
IBKS제24호스팩,01792791,469480
에스아이리소스,00120906,065420
서희건설,00219848,035890
HD현대,01205709,267250
마이크로컨텍솔,00568188,098120
영원무역홀딩스,00140964,009970
원텍,00311270,216280
코퍼스코리아,01364297,322780
HD현대에너지솔루션,01199550,322000
오킨스전자,00543107,080580
현대공업,00164502,170030
더블유게임즈,01010110,192080
명진홀딩스,01190513,267060
현대그린푸드,01721809,453340
세아베스틸지주,00106669,001430
TKG애강,00140061,022220
DB하이텍,00160843,000990
아주IB투자,00156895,027360
우리금융캐피탈,00209443,033660
CMG제약,00380429,058820
코람코라이프인프라리츠,01430475,357120
뉴아세아,00138695,013340
케이카,01323032,381970
명신산업,00173078,009900
동방선기,00526678,099410
농심홀딩스,00459871,072710
코난테크놀로지,00601988,402030
평화산업,00573579,090080
이크레더블,00634728,092130
케이탑리츠,00861076,145270
윈하이텍,00910840,192390
코리아나,00152589,027050
에프알텍,00442561,073540
대림제지,00109781,017650
에이에프더블류,01223219,312610
일승,01396676,333430
코원플레이,00361266,056000
비엔디생활건강,01055317,215050
세원물산,00173591,024830
케이티,00190321,030200
뷰노,01344202,338220
영원무역,00776820,111770
서플러스글로벌,00599285,140070
플레이위드,00138367,023770
아시아종묘,00867478,154030
아이센스,00550994,099190
에코프로에이치엔,01566248,383310
미래에셋비전스팩2호,01692321,446190
이수페타시스,00107613,007660
대한제강,00113225,084010
동일제강,00118451,002690
리드코프,00117708,012700
잉크테크,00261656,049550
애경산업,00139454,018250
아이엠티,01546101,451220
삼성스팩9호,01786514,468510
듀오백,00407771,073190
디앤디플랫폼리츠,01475609,377190
영보화학,00140779,014440
삼성머스트기업인수목적5호,01534522,380320
파라텍,00105138,033540
라이프사이언스테크놀로지,01187175,285770
벨로크,01622331,424760
아셈스,00922304,136410
케이엠더블유,00226352,032500
위드텍,00925587,348350
누보,01394669,332290
금양그린파워,00872656,282720
이스타코,00134565,015020
삼보산업,00125822,009620
해성산업,00219361,034810
동우팜투테이블,00228712,088910
와이엠,00140858,007530
교보15호스팩,01781847,465320
와이바이오로직스,01226234,338840
현대힘스,00667373,460930
바이오시네틱스,01186671,281310
신영와코루,00136624,005800
노바텍,01259232,285490
하나제약,00248974,293480
위니아,00300557,071460
셀피글로벌,00308896,068940
티웨이항공,00671376,091810
우리손에프앤지,00413417,073560
HD현대인프라코어,00344287,042670
마이크로투나노,00624378,424980
한화투자증권,00148610,003530
피케이엘,00222213,039870
삼영엠텍,00250614,054540
LS증권,00330424,078020
KB제29호스팩,01816268,478390
와이앤넥스트,00495554,090740
포시에스,00939942,189690
HRS,00230911,036640
모베이스,00498001,101330
티엔아이,00397243,066350
HD현대미포,00164609,010620
네이블,00842585,153460
머니무브,00978075,179720
대명에너지,01150515,389260
더미동,00945208,161570
티웨이홀딩스,00109514,004870
CJ프레시웨이,00127954,051500
마스턴프리미어리츠,01442966,357430
휴럼,01148909,284420
TYM,00117230,002900
미래에셋비전스팩3호,01702424,448830
녹원씨엔아이,00393469,065560
메타랩스,00442835,090370
코나아이,00349732,052400
오스템임플란트,00341916,048260
에이치씨코퍼레이션,00241236,037340
제주반도체,00447487,080220
오성첨단소재,00350048,052420
원포유,00337296,122830
엔지스테크널러지,01084364,208860
퓨쳐메디신,01185867,341170
아하,00677334,102950
한국제15호스팩,01818682,479880
이원컴포텍,00409140,088290
대모,00450995,317850
구영테크,00202060,053270
HL D&I,00161116,014790
라온피플,01251489,300120
알서포트,00838962,131370
비큐AI,00980043,148780
에이치브이엠,01011368,295310
세븐코스프,00103121,017160
고제,00103325,002540
쏘카,01026157,403550
케이비아이동국실업,00114765,001620
에이피알,01190568,278470
한솔아이원스,00625942,114810
알보젠코리아,00105244,002250
기린,00106508,006070
남한제지,00107923,001950
에스케이머티리얼즈,00110051,036490
대양제지공업,00111227,006580
에이엠에스,00264103,044770
아이비진,00264839,039060
성우하이텍,00132992,015750
웰바이오텍,00141273,010600
태경산업,00153339,015890
제이티,00365457,089790
디에이테크놀로지,00660121,196490
카카오게임즈,01137383,293490
시지트로닉스,01284751,429270
IBKS제23호스팩,01785700,467930
한국제11호기업인수목적,01672114,436610
차이커뮤니케이션,00909835,351870
알루코,00117027,001780
현대ADM,01409022,187660
한국지주,00159874,009760
대웅바이오,00111829,016890
신동방CP,00115427,004660
동신제약,00116499,006600
에스엠화진,00238977,134780
엔케이맥스,01212383,262760
한창,00163716,005110
에스트래픽,01014055,234300
SK이터닉스,01817081,475150
브이엠,00544577,089970
하나33호스팩,01807729,475250
NHN벅스,00645089,104200
태림페이퍼,00118460,019300
롯데푸드,00120508,002270
네오퍼플,00121251,028090
삼양엔텍,00127024,008720
사조해표,00503899,079660
대신정보통신,00110875,020180
노을,01494118,376930
삼양제넥스,00132105,003940
선진지주,00132114,014300
캐로스,01018167,260490
쎄라텍,00138376,041550
알루코,00139418,021570
동국제강,01765265,460860
아세아페이퍼텍,00149248,009380
중앙제지,00149840,005600
에스와이,00151252,004530
휴네시온,01251577,290270
이베스트스팩6호,01815764,478110
메리츠증권,00163682,008560
에스트라,00154392,016570
아스트,00409681,067390
교보16호스팩,01845701,482520
이트론,00480756,096040
NH투자증권,00120182,005940
엔피케이,00108490,048830
진흥기업,00150828,002780
SK하이닉스,00164779,000660
에스엠,00260930,041510
한솔홀딩스,00171636,004150
한국정보인증,00306454,053300
SK,00181712,034730
JW홀딩스,00632304,096760
엠아이텍,00531829,179290
녹십자셀,00198378,031390
로지시스,00238199,067730
유일로보틱스,01152586,388720
예림당,00259934,036000
솔트룩스,01050738,304100
한국제지,00159412,002300
한일약품공업,00163044,003040
동원데어리푸드,00164292,003900
행남사,00164362,008800
성우몰드,00208301,053440
예일바이오텍,00220446,054250
미래자원엠엘,00653112,233190
효성 ITX,00414850,094280
코썬바이오,00874195,204990
탑머티리얼,01360875,360070
하나금융24호기업인수목적,01658266,430230
세중,00264671,039310
아이진,00945457,185490
신한알파리츠,01276594,293940
디오,00115931,039840
에이프로,00604268,262260
젬,01169498,248020
제이엠피,00234449,054790
삼성E&A,00126308,028050
빛과전자,00367482,069540
모아라이프플러스,00587925,142760
윈팩,00536286,097800
뉴보텍,00351375,060260
서연,00163114,007860
씨모스,00247939,037600
메가터치,00923516,446540
이에스산업,01119387,241510
3S,00378363,060310
인콘,00475976,083640
하이로닉,00977641,149980
SGA솔루션즈,00988364,184230
화신정공,00825223,126640
시알홀딩스,00148984,000480
나이스디앤비,00606293,130580
이에이트,01516890,418620
유안타제15호스팩,01798980,473050
인바이오젠,00652423,101140
지에스엔텍,00248053,037640
코리언일랙트로닉스파워소스,00252658,046810
삼영무역,00127167,002810
원바이오젠,01138993,278380
케이이엠텍,00542898,106080
보령,00123143,003850
사람인,00857480,143240
일월지엠엘,00923826,178780
레뷰코퍼레이션,01468061,443250
듀켐바이오,00867034,176750
경보제약,00101664,214390
판타지오,00231691,032800
드림라인,00249034,035430
한진칼,00983040,180640
프레스티지바이오파마,01510489,950210
DL이앤씨,01524093,375500
SK스퀘어,01596425,402340
에스엠비나,01203507,299670
티디에스팜,01232192,464280
원풍물산,00144021,008290
BF랩스,00656021,139050
케이씨,00209780,029460
플래스크,00297448,041590
엘앤씨바이오,01181515,290650
대산F&B,00390860,065150
동국생명과학,01233465,303810
한텍,00404941,098070
대유에이텍,00149804,002880
CJ ENM,00265324,035760
비즈니스온커뮤니케이션,01014657,138580
오름테라퓨틱,01658831,475830
공구우먼,01307335,366030
프리엠스,00352064,053160
KB제28호스팩,01810796,476470
아진카인텍,00173069,011400
시큐브,00402110,131090
플럼라인생명과학,01063237,222670
신성델타테크,00136226,065350
우리벤처파트너스,00682992,298870
엑시온그룹,00426068,069920
덕신이피씨,00454937,090410
링세오코리아,00110547,003050
태웅로직스,00562245,124560
오션스바이오,01860010,332190
셀레스트라,01201970,352770
지아이이노베이션,01351080,358570
티씨케이,00245472,064760
바이브컴퍼니,00403793,301300
에스씨엠생명과학,01110474,298060
올릭스,01113718,226950
제이앤케이인더스트리,00295370,039230
웹케시,00323868,053580
피앤씨테크,00525864,237750
케이아이엔엑스,00603348,093320
우리바이오,00369107,082850
위메이드맥스,00643656,101730
SGA,00351579,049470
키움제7호기업인수목적,01667592,433530
에스엠씨지,01142260,460870
엠디바이스,01022142,226590
플라즈맵,01575839,405000
로보쓰리에이아이,01118643,238500
지엔코,00258102,065060
아진전자부품,00111689,009320
KH 미래물산,00125965,111870
KC코트렐,00797364,119650
서산,00130408,079650
이루다,01142400,164060
레드로버,00364795,060300
YTN,00200275,040300
삼화왕관,00129235,004450
상상인증권,00112059,001290
에이럭스,01641600,475580
덕산하이메탈,00471068,077360
덕산네오룩스,01061558,213420
토박스코리아,01064069,215480
라메디텍,01504211,462510
버넥트,01605529,438700
케어젠,00549891,214370
토마토시스템,01436479,393210
큐로셀,01492651,372320
SJG세종,00134510,033530
커넥트웨이브,00585608,119860
리파인,01210066,377450
에이유브랜즈,01803927,481070
케이바이오,00255105,038530
한화플러스제2호기업인수목적,01572489,386580
엣지파운드리,00766106,105550
한화솔루션,00162461,009830
하이브,01204056,352820
한화,00160588,000880
블루엠텍,01559637,439580
롯데손해보험,00113562,000400
호전실업,00226316,111110
신진에스엠,00577380,138070
미래에셋비전스팩4호,01814233,477380
경남제약,00307028,053950
신한제9호기업인수목적,01594764,405640
다원넥스뷰,01344363,323350
디피코,01072518,163430
트윔,01217014,290090
더본코리아,00968607,475560
휴스토리,00263140,046400
SKAI,01381984,357880
진양폴리우레탄,00160375,010640
현대모비스,00164788,012330
체리부로,00216434,066360
성안머티리얼스,00132868,011300
두올,00119672,016740
캠시스,00330044,050110
모니터랩,01583652,434480
IBKS제20호스팩,01675421,439730
코어라인소프트,01512575,384470
와이엔텍,00190756,067900
바이오인프라생명과학,01130885,266470
디앤디파마텍,01376715,347850
한켐,01016309,457370
메가스터디교육,01074862,215200
바이오솔루션,00560982,086820
포스코인터내셔널,00124504,047050
삼일제약,00128032,000520
파미셀,00145163,005690
형지엘리트,00441243,093240
에피바이오텍,01281541,446440
현대자동차,00164742,005380
올리패스,01070149,244460
유비씨,01867749,495810
창대정밀,01467336,368030
디비금융스팩12호,01814589,477760
리가켐바이오,00842619,141080
대주산업,00112457,003310
바텍,00264255,043150
인바디,00269922,041830
JW생명과학,00225706,234080
GKL,00557508,114090
펨토바이오메드,01336735,327610
쌍방울,00681142,102280
에이직랜드,01540453,445090
지더블유바이텍,00257149,036180
테라사이언스,00373021,073640
교보17호스팩,01866528,489210
신한제14호스팩,01853214,487360
신흥,00173795,004080
CJ씨푸드,00129013,011150
신도리코,00135795,029530
루멘스,00406329,038060
한온시스템,00161125,018880
투비소프트,00596260,079970
탑런토탈솔루션,00814582,336680
아시아나항공,00138792,020560
에어부산,00651901,298690
신라에스지,00136004,025870
LK삼양,00992543,225190
이지케어텍,00490090,099750
신한제15호스팩,01854408,487830
교보12호기업인수목적,01620713,421800
사이냅소프트,01207901,466410
하나34호스팩,01847550,484130
명문제약,00121039,017180
에이티세미콘,00458562,089530
글로본,00159731,019660
넥써쓰,01042429,205500
키움제6호기업인수목적,01616808,413600
테크엔,01016886,308700
한국전력공사,00159193,015760
케이씨씨,00105271,002380
푸드나무,01259311,290720
한국비티비,01031229,219750
시프트업,01384787,462870
한국특강,00124090,007280
창해에탄올,00123523,004650
세아제강지주,00124197,003030
나이스정보통신,00264945,036800
KX하이텍,00276834,052900
신한카드,00307897,032710
녹십자엠에스,00513948,142280
자이에스앤디,00367844,317400
신성에스티,00761183,416180
HD현대마린솔루션,01194689,443060
옵투스제약,00831428,131030
HD현대일렉트릭,01205851,267260
파마리서치,00970453,214450
제일약품,01236897,271980
지씨셀,01010642,144510
SK아이이테크놀로지,01386916,361610
엔에프씨,01217829,265740
솔브레인,01489648,357780
에코바이브,00108065,015540
HLB글로벌,00169048,003580
성호전자,00317210,043260
어스앤에어로스페이스,00971090,263540
서연탑메탈,00153278,019770
에스넷,00264635,038680
에이엘티,00493325,172670
큐라티스,01357765,348080
한화오션,00111704,042660
팜스코,00260408,036580
소프트캠프,01182408,258790
루미르,01636565,474170
스타플렉스,00405959,115570
모나용평,00365989,070960
케이비제21호기업인수목적,01621280,424140
피아이이,01429220,452450
와이즈넛,00351427,096250
LG씨엔에스,00139834,064400
동국S&C,00415594,100130
휴비스,00362238,079980
케이씨티,00441447,089150
현대오토에버,00362441,307950
동아엘텍,00489243,088130
세이브존I&C,00422895,067830
픽셀플러스,00495086,087600
HD현대중공업,01390344,329180
엑시콘,00611736,092870
케이사인,01003040,192250
쎄노텍,01091054,222420
신시웨이,01130849,290560
하나32호스팩,01807738,475240
삐아,01283974,451250
윙스풋,01405585,335870
알티캐스트,00364254,085810
계룡건설산업,00102432,013580
엠젠솔루션,00110884,032790
NH올원리츠,01480780,400760
드래곤플라이,00230036,030350
수성웹툰,00243979,084180
백금T&A,00360036,046310
에스비비테크,00567897,389500
비디아이,00610490,148140
SGC에너지,00125150,005090
TP,00154329,007980
NICE평가정보,00158325,030190
에이텍,00256502,045660
켐트로닉스,00371485,089010
이노벡스,01353848,279060
인카금융서비스,01013694,211050
휴온스,01159853,243070
매일유업,01234507,267980
엔시스,01310773,333620
모코엠시스,01407158,333050
비아이매트릭스,01462739,413640
M83,01704680,476080
국민은행,00386937,060000
에스지헬스케어,01179866,398120
인트론바이오,00292434,048530
중앙백신,00415327,072020
펩트론,00415868,087010
메디포스트,00453929,078160
씨에스베어링,00765462,297090
씨에스윈드,00670340,112610
세종메디칼,00959229,258830
삼성기업인수목적6호,01624162,425290
크리스에프앤씨,00522007,110790
율호,00583026,072770
FSN,01061497,214270
삼표시멘트,00239639,038500
피앤에스미캐닉스,01419205,460940
KTis,00372873,058860
그린생명과학,00532059,114450
메디톡스,00580199,086900
삼성바이오로직스,00877059,207940
테고사이언스,00926522,191420
엔케이맥스,00977650,182400
유틸렉스,01110678,263050
셀레믹스,01114586,331920
SK바이오사이언스,01319899,302440
계양전기,00102618,012200
나라엠앤디,00297095,051490
에이테크솔루션,00384887,071670
디어유,01456011,376300
이건산업,00145446,008250
SGC E&C,00141246,016250
콜마홀딩스,00203290,024720
주성코퍼레이션,00753643,109070
아리온테크놀로지,00441128,058220
케이비제22호기업인수목적,01672053,436530
셀리버리,01182444,268600
국영지앤엠,00104537,006050
엘에스일렉트릭,00105855,010120
원일특강,00143907,012620
휴니드테크놀러지스,00111421,005870
SM C&C,00185046,048550
엔에스이엔엠,00543204,078860
엘앤케이바이오,00918222,156100
제이시스메디칼,01267602,287410
하이퍼코퍼레이션,00391197,065650
코스온,00402989,069110
대한전선,00113207,001440
다이나믹디자인,00453488,145210
모델솔루션,00657783,417970
지아이텍,01311310,382480
KR모터스,00112378,000040
하이비젼시스템,00825959,126700
유신,00144650,054930
이엔플러스,00469799,074610
초록뱀미디어,00299464,047820
디와이피엔에프,00602136,104460
티엔엔터테인먼트,00814786,131100
한양디지텍,00488989,078350
남성,00172185,004270
카티스,01116265,140430
국일신동,00203847,060480
롯데칠성음료,00120571,005300
유비케어,00220057,032620
삼성전자,00126380,005930
오공,00220969,045060
한화에어로스페이스,00126566,012450
LS마린솔루션,00225742,060370
삼호개발,00128980,010960
희림,00236863,037440
롯데케미칼,00165413,011170
현대바이오,00313649,048410
모나리자,00173102,012690
에프앤가이드,00331016,064850
LG유플러스,00231363,032640
머큐리,00364740,100590
신세계푸드,00274933,031440
웰크론한텍,00487546,076080
CJ CGV,00303873,079160
타이거일렉,00617314,219130
KS인더스트리,00618410,101000
아이스크림미디어,00657224,461300
뉴온,00809429,123840
워트,00866451,396470
NPX,01037542,222160
바이젠셀,01335790,308080
RF머트리얼즈,01343665,327260
무궁화인포메이션테크놀로지,00215976,038340
케이비제26호기업인수목적,01766167,458320
우양에이치씨,00450931,101970
우전,00291231,052270
한미반도체,00161383,042700
전진건설로봇,00372129,079900
아모센스,01012987,357580
동국산업,00172680,005160
스틱인베스트먼트,00117498,026890
에코프로비엠,01160363,247540
피제이메탈,00829380,128660
국도화학,00104388,007690
캔버스엔,00550082,210120
딥노이드,01344831,315640
삼영이엔씨,00288343,065570
일진디스플,00198697,020760
한세실업,00728638,105630
대원제약,00111999,003220
에코캡,00870481,128540
네오오토,00876865,212560
지란지교시큐리티,01047169,208350
RFHIC,01078178,218410
심텍,01095722,222800
샘씨엔에스,01199727,252990
셀바이오휴먼텍,01288410,318160
크라우드웍스,01514005,355390
에이에스텍,01538528,453860
조선내화,01770203,462520
금호타이어,00481454,073240
ES큐브,00175623,050120
뱅크웨어글로벌,01138595,199480
선진뷰티사이언스,00132202,086710
티에스아이,01139035,277880
이엔셀,01544468,456070
모티브링크,00367400,463480
에코프로머티,01311408,450080
CJ대한통운,00113410,000120
한양이엔지,00216762,045100
SK증권,00131850,001510
빅텍,00385363,065450
로보스타,00536523,090360
하나머티리얼즈,00660750,166090
파워풀엑스,01190780,266870
아이에스티이,01208751,212710
생고뱅코리아홀딩스,00159005,002000
KB제31호스팩,01866926,492220
이브이파킹서비스,01695498,419700
세아메카닉스,00534701,396300
대우건설,00124540,047040
에이엠시지,01872893,495900
한화플러스제3호기업인수목적,01663055,430460
클로봇,01784914,466100
이오플로우,01274310,294090
현대홈쇼핑,00412597,057050
에스퓨얼셀,01257872,288620
디비금융제13호스팩,01857991,489730
현대사료,00164618,016790
한국제12호스팩,01761296,458610
고스트스튜디오,01416235,950190
상지건설,00232007,042940
메타케어,00791209,118000
우듬지팜,01299106,403490
참엔지니어링,00153621,009310
이즈미디어,00861720,181340
LIG넥스원,00503668,079550
효성중공업,01316245,298040
글로벌에스엠,00783246,900070
LG에너지솔루션,01515323,373220
IBKS제21호스팩,01682740,442770
IBKS제22호스팩,01701328,448760
해성에어로보틱스,00453442,059270
그린리소스,01370863,402490
신한제8호기업인수목적,01574760,393360
제일엠앤에스,00528791,412540
딜리,00629212,131180
대웅,00111810,003090
에스케이브로드밴드,00243988,033630
인성정보,00229021,033230
이큐셀,00818472,160600
애닉,01259056,299910
DH오토웨어,00110583,025440
엠에스오토텍,00259545,123040
팡스카이,01208821,266350
비케이홀딩스,00369569,050090
동진쎄미켐,00118804,005290
에스에프에이,00358271,056190
한울반도체,01359815,320000
에이치이엠파마,01480708,376270
옵티코어,01506990,380540
토모큐브,01573336,475960
한전기술,00159209,052690
윈스테크넷,00868705,136540
국보,00104519,001140
알톤,00821607,123750
평화홀딩스,00155124,010770
하이드로리튬,00527491,101670
케이티앤지,00244455,033780
네패스,00227333,033640
카카오,00258801,035720
엔씨소프트,00261443,036570
케이티스카이라이프,00349097,053210
오르비텍,00297989,046120
한세엠케이,00357360,069640
이닉스,00338170,452400
종근당바이오,00390055,063160
대웅제약,00427483,069620
팬엔터테인먼트,00397191,068050
하나마이크론,00445054,067310
SK네트웍스,00131780,001740
알파녹스,00220109,043100
HS효성,01854763,487570
피에스텍,00155638,002230
엔피,01276901,291230
아이씨에이치,01302853,368600
인벤티지랩,01516456,389470
코닉오토메이션,01573284,391710
유안타제16호스팩,01804476,474490
이엘씨,00137289,041520
쌍용건설,00138206,012650
스튜디오에스,00280688,046140
POSCO홀딩스,00155319,005490
롯데정밀화학,00157681,004000
신세계인터내셔날,00234412,031430
동일고무벨트,00939687,163560
유라클,00407294,088340
농심,00108241,004370
교촌에프앤비,00453284,339770
동양고속,00540641,084670
모다이노칩,00480048,080420
에이플러스에셋,00684802,244920
이마트,00872984,139480
넥스트바이오메디컬,01385050,389650
플랜텍,00181934,051310
한화시스템,00339391,272210
씨메스,01588189,475400
씨아이에스,01090471,222080
케이디켐,00370918,221980
폴라리스우노,00663669,114630
홈캐스트,00385336,064240
신세계건설,00217947,034300
케이엔알시스템,00672603,199430
파인텍,00820352,131760
코리안리,00113191,003690
비츠로테크,00103644,042370
F&F 홀딩스,00126487,007700
KZ정밀,00141389,036560
팬스타엔터프라이즈,00339072,054300
신세계I&C,00219486,035510
탑코미디어,00608699,134580
F&F,01568413,383220
KB발해인프라,01880801,415640
RF시스템즈,01286476,474610
INVENI,00105101,015360
대한뉴팜,00207375,054670
알파칩스,00605124,117670
동국씨엠,01765256,460850
엠앤씨솔루션,01519790,484870
오늘이엔엠,00623184,192410
아이비젼웍스,01516766,469750
엘비루셈,00527011,376190
소노스퀘어,00104810,007720
SB성보,00132725,003080
유니켐,00137207,011330
씨씨에스,00249441,066790
골프존홀딩스,00674498,121440
나노실리칸첨단소재,01136001,286750
젝시믹스,01391103,337930
삼미금속,00125664,012210
애니메디솔루션,01507810,390110
에스케이씨에스,00878517,224020
지놈앤컴퍼니,01276026,314130
현대무벡스,01358463,319400
네패스아크,01368354,330860
범한퓨얼셀,01435489,382900
에이치엔에스하이텍,00311216,044990
웨이비스,01270749,289930
인스코비,00122825,006490
SUN&L,00132211,002820
엔켐,01011526,348370
대신밸런스제18호스팩,01817610,478780
미창석유공업,00122056,003650
이앤에치,01337017,341310
이마트에브리데이,00164308,010090
에이프로젠,00152385,007460
유진테크놀로지,01085026,240600
대진첨단소재,01549472,393970
디앤씨미디어,01186404,263720
우림피티에스,00567222,101170
큐엠씨,00816696,136660
셀루메드,00310156,049180
엔에스컴퍼니,00929228,224760
엘케이켐,01747977,489500
카이바이오텍,01671601,446600
멜파스,00609315,096640
한화엔진,00361008,082740
헥토파이낸셜,00763701,234340
다올투자증권,00156859,030210
대호특수강,00166175,021040
오스테오닉,01082348,226400
신한투자증권,00138321,008670
플레이그램,00103130,009810
엠브레인,00877174,169330
그리드위즈,01299203,453450
무림P&P,00119007,009580
무림SP,00121507,001810
한국제지,00133706,027970
한양증권,00162416,001750
아이씨티케이,01373709,456010
한국기업평가,00156956,034950
텔라움,00304401,047730
딥마인드,01075126,223310
동신건설,00116408,025950
제이에스링크,00642541,127120
에이치엠넥스,00232821,036170
켐트로스,01089350,220260
디이시스,00348788,053200
페이퍼코리아,00134723,001020
무림페이퍼,00136086,009200
메타바이오메드,00317681,059210
바이오니아,00326731,064550
한스바이오메드,00349060,042520
세운메디칼,00362201,100700
알리코제약,00447007,260660
티앤엘,00608440,340570
나이벡,00767628,138610
엑세스바이오,00956028,950130
옵티팜,00971726,153710
수젠텍,01063954,253840
피플바이오,01118281,304840
오상자이엘,00226547,053980
레이저옵텍,01161432,199550
STX그린로지스,01784394,465770
엔피씨,00108038,004250
휴온스글로벌,00228059,084110
대한해운,00113535,005880
케이엠,00242934,083550
두산,00117212,000150
마크로젠,00261373,038290
동양,00117337,001520
위닉스,00293886,044340
삼익악기,00127857,002450
노브랜드,00305941,145170
펄어비스,01152470,263750
고려산업,00102751,002140
CS,00303703,065770
유진기업인수목적7호,01569838,388800
이노스페이스,01700587,462350
솔브레인홀딩스,00247975,036830
씨티씨바이오,00362292,060590
휴젤,00888347,145020
유안타제9호기업인수목적,01663639,430700
에르코스,01253636,435570
한국첨단소재,00403766,062970
링크드,01035678,193250
JTC,01041828,950170
셀비온,01275489,308430
SK이노베이션,00631518,096770
현대건설,00164478,000720
조광ILI,00291860,044060
포니링크,00392691,064800
CSA 코스믹,00406037,083660
포인트모바일,00962393,318020
골프존클라우드,00764807,183410
넥스쳐,00977696,194510
하나은행,00158909,004940
노보믹스,01332137,283100
스마트솔루션즈,00763358,136510
SK증권제13호스팩,01801822,473950
대림바스,00109754,005750
삼양케이씨아이,00265041,036670
오뚜기,00141529,007310
티에스넥스젠,00317487,043220
온타이드,00168331,005320
미디어젠,01190124,279600
퀀텀온,01207761,227100
뉴파워프라즈마,00521390,144960
iM금융지주,00878915,139130
에스유앤피,00136642,019590
오스코텍,00263654,039200
선바이오,00407036,067370
신라젠,00919966,215600
HLB제넥스,00983916,187420
쌍용씨앤이,00138224,003410
디엔에프,00569691,092070
키움제10호스팩,01877126,487720
테이팩스,00256955,055490
이엠코리아,00526951,095190
삼진제약,00128412,005500
제이준코스메틱,00136776,025620
동서,00144395,026960
풍산홀딩스,00155531,005810
현대해상,00164973,001450
이월드,00540605,084680
노루페인트,00583442,090350
삼천리자전거,00128607,024950
이수앱지스,00526872,086890
S&K폴리텍,00580667,091340
참좋은여행,00606770,094850
엔젤로보틱스,01592049,455900
노머스,01703849,473980
더즌,01563667,462860
동일스틸럭스,00172945,023790
더콘텐츠온,00991225,302920
에코프로,00536541,086520
GS피앤엘,01882845,499790
파이오링크,00492353,170790
위세아이텍,00374738,065370
미래에셋비전스팩5호,01817249,477470
씨어스테크놀로지,01514227,458870
에스에스알,01250374,275630
프리젠,00353230,060910
코렌텍,00541437,104540
EDGC,01182550,245620
솔루엠,01159233,248070
바이온,00232089,032980
미쥬,01547933,351020
옵트론텍,00327396,082210
수산인더스트리,00193328,126720
코다코,00295857,046070
젠큐릭스,01051472,229000
KB금융,00688996,105560
APS,00296078,054620
스타에스엠리츠,01035289,204210
에스티팜,00871833,237690
파나케이아,00353018,058530
에스오에스랩,01686427,464080
아이큐어,00554352,175250
플루토스,00110750,019570
디티씨,00371740,066670
베른,01412938,322190
티이엠씨씨엔에스,01113754,241790
모토닉,00151128,009680
하이제7호기업인수목적,01586172,400840
